"mod_id","id","sex","Country_fatefile","territory","Revir_Vinter","Autumn","Spring","Fate","confirmed.illegal","Radio.collar","Comment","geometry","NAME_1","NAME_2","KommunerNamn","SLU.ID","ruggedness_mean","average_gravel_km","average_paved_km","artificial_area_total","pop_mean","mean_snow","hunt_afo","hunt_county2","Fi","number_neighbour_terr","bear_density_BZtiff","mean_fi","max_fi","wolfLKill_cumall","wolfLKill_last5y","wolfLKill_n","NoAffectedSheep_cumall","NoAffectedSheep_last5y","NoAffectedSheep","sheepAttacks_n","AttackDogs_cumall","AttackDogs_last5y","AttackDogs_n","IndividualIncome","income_prop","year_average","first_yeardet","last_yeardet","years_firstdet","time_start","time_end","Fate_binary","ruggedness_mean_sc","average_gravel_km_sc","average_paved_km_sc","artificial_area_total_sc","pop_mean_sc","mean_snow_sc","hunt_afo_sc","hunt_county2_sc","bear_density_BZtiff_sc","Fi_sc","mean_fi_sc","max_fi_sc","IndividualIncome_sc","income_prop_sc"
267,"G31-17","M","N","Boksjö 1","Boksjø_1718",2017,2018,"illegal",NA,0,NA,list(),"Ãstfold","Halden","halden","G31-17",0.398,1.22,0.43,0.00043,20.24,61.8767148683723,75.2,2.8,0.231424,0,0,0.1705675,0.231424,0,0,0,0,0,0,0,0,0,0,397500,1.33551286584671,297638.465465465,2016,2017,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"G213-17","F","N","Boksjö 2","Boksjø_1920",2019,2020,NA,NA,0,NA,list(),"Ãstfold","Aremark",NA,"G213-17",0.361,1.31,0.49,0.00082,30.451,58.3879928315412,88.1,2.2,0.121395,0,0,0.0606975,0.121395,0,0,0,0,0,0,0,0,0,0,434200,1.42884119619802,303882.615615616,2019,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"G63-15","M","S","Borgvik 1","Borgvik_1415",2014,2015,"illegal",NA,0,NA,c(12.9204196988955, 59.2753852531767),"Värmland","Säffle","säffle","G63-15",0.405,1.17,0.36,0.0023,31.75,63.0387544802867,3.3,2.6,0.205933,2,0,0.2582665,0.3106,0,0,0,25,25,7,2,3,2,1,238077,0.861139432096393,276467.423423423,2014,2014,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,"G11-16","M","S","Borgvik 2","Borgvik_1516",2015,2016,NA,NA,0,NA,list(),"Värmland","Grums","grums","G11-16",0.392,1.19,0.34,0.00251,31.975,53.4656862745098,2.4,1.9,0.139008,1,0,0.224804,0.3106,0,0,0,2,0,0,0,0,0,0,261885,0.914609060252373,286335.453453453,2015,2016,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"G11-16","M","S","Borgvik 2","Borgvik_1617",2016,2017,NA,NA,0,NA,list(),"Värmland","Säffle","säffle","G11-16",0.406,1.19,0.33,0.00212,32.325,62.9878787878788,2.3,1.8,0.139008,1,0,0.224804,0.3106,0,0,0,26,26,1,1,3,1,0,254859,0.869526694264162,293100.834834835,2015,2016,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,"G11-16","M","S","Borgvik 3","Borgvik_1718",2017,2018,NA,NA,0,NA,list(),"Värmland","Säffle","säffle","G11-16",0.423,1.1,0.32,0,14.775,60.1818181818182,2.3,2,0.139008,4,0,0.1911205,0.243233,0,0,0,26,26,0,0,3,1,0,257968,0.866715932016965,297638.465465465,2017,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,"G11-16","M","S","Borgvik 3","Borgvik_1819",2018,2019,NA,NA,0,NA,list(),"Värmland","Säffle","säffle","G11-16",0.406,1.2,0.33,0.00212,32.775,79.7916666666667,2.2,2.3,0.139008,2,0,0.1911205,0.243233,0,0,0,26,8,0,0,3,1,0,260513,0.864954192712964,301187.048048048,2017,2019,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"G11-16","M","S","Borgvik 3","Borgvik_1920",2019,2020,"censored",NA,0,NA,list(),"Värmland","Säffle",NA,"G11-16",0.422,1.21,0.33,0.00133,19.525,65.1354166666667,2.6,2.6,0.139008,3,0,0.1911205,0.243233,0,0,0,26,1,0,0,3,0,0,263878,0.86835503724169,303882.615615616,2017,2019,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,"G117-15","M","S","Brattfors 3","Brattfors_1718",2017,2018,NA,NA,0,NA,c(13.9723919411957, 59.6928252226533),"Värmland","Filipstad","filipstad","G117-15",0.354,1.21,0.3,0.00275,30.24,76.343137254902,1.7,2,0.224609,5,4.09e-05,0.2512205,0.277832,10,7,7,107,41,0,0,18,4,1,247655,0.832066512682431,297638.465465465,2017,2018,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,"G117-15","M","S","Brattfors 3","Brattfors_1819",2018,2019,"illegal",NA,0,NA,list(),"Värmland","Filipstad","filipstad","G117-15",0.356,1.18,0.28,0.00075,30.52,82.9242424242424,2,2.3,0.224609,5,5.25e-05,0.2512205,0.277832,10,7,0,107,41,0,0,18,2,0,246480,0.818361883744348,301187.048048048,2017,2018,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1328,"G17-08","F","S","Bredfjället 2","Bredfjället_0910",2009,2010,NA,NA,0,NA,list(),"Västra Götaland","Stenungsund","stenungsund","G17-08",0.346,1.73,0.61,0.01587,84.287,53.2661616161616,NA,2.6,0.398438,0,0,0.3127445,0.398438,0,0,0,15,15,7,1,1,1,0,287638,1.11110767745051,258875,2009,2010,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1318,"G17-08","F","S","Bredfjället 2","Bredfjället_1011",2010,2011,"censored",NA,0,NA,c(11.8903136053595, 57.9776331519789),"Västra Götaland","Stenungsund","stenungsund","G17-08",0.35,1.73,0.6,0.01587,84.7,75.4055555555556,NA,2.7,0.398438,0,0,0.3127445,0.398438,0,0,0,15,15,0,0,2,2,1,286239,1.11207045366343,257392.864864865,2009,2010,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,"G258-17","F","S","Brännan","Brännan_1718",2017,2018,NA,NA,0,NA,list(),"Värmland","Årjäng","årjäng","G258-17",0.357,1.18,0.29,0,9.371,67.8541666666667,27.6,2.2,0.206949,3,2e-08,0.2587745,0.3106,1,0,0,17,0,0,0,14,6,0,284945,0.957352738512428,297638.465465465,2017,2018,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,"G258-17","F","S","Brännan","Brännan_1819",2018,2019,"illegal",NA,0,"Brännan 1819 not registered by VSC. Both disappeared early in autumn 2018. Coordinates calculated by OL",list(),"Värmland","Årjäng","årjäng","G258-17",0.36,1.19,0.28,0.00084,9.401,83.0260416666667,19.7,2.3,0.206949,5,0,0.2587745,0.3106,1,0,0,17,0,0,0,14,6,0,285176,0.946840184025796,301187.048048048,2017,2018,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,"G29-18","M","S","Böhönen","Böhönen_1718",2017,2018,NA,NA,0,NA,c(12.5971694120594, 13.3763878520525, 13.1570589260582, 12.9611849676057, 60.6348113567009, 60.3028640762702, 60.1614536131388, 60.0735432252356),"Värmland","Torsby","torsby","G29-18",0.235,1.18,0.26,0,5.217,83.8541666666667,29.8,2,0.206949,4,0.00030072,0.179555,0.206949,14,10,0,153,25,0,0,40,19,4,269034,0.903895266289819,297638.465465465,2017,2018,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,"G29-18","M","S","Böhönen","Böhönen_1819",2018,2019,"illegal",NA,0,NA,c(13.4585531237184, 12.6659864909767, 60.4616079166848, 60.8295690382981),"Värmland","Torsby","torsby","G29-18",0.266,1.26,0.28,0.00056,5.152,83.21875,22.6,2.2,0.206949,3,0.00024528,0.179555,0.206949,16,12,2,153,24,0,0,42,16,2,271509,0.901463066754074,301187.048048048,2017,2018,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1855,"M-02-08","M","N","Dals Ed 2","Dals Ed-Halden_0001",2000,2001,NA,NA,1,NA,list(),"Västra Götaland","Dals-Ed","dals-ed","M-02-08",0.403,1.19,0.37,0.00165,16.548,48.5421875,NA,3.5,0.234375,0,0,0.234375,0.234375,0,0,0,0,0,0,0,0,0,0,203664,0.924035634391303,220407.084337349,2000,2003,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1823,"M-02-08","M","N","Dals Ed 2","Dals Ed-Halden_0102",2001,2002,NA,NA,1,NA,list(),"Västra Götaland","Dals-Ed","dals-ed","M-02-08",0.407,1.17,0.38,0.00164,17.094,67.5721275252525,NA,3.3,0.234375,0,0,0.234375,0.234375,0,0,0,0,0,0,0,0,0,0,202031,0.901899585292579,224006.090361446,2000,2003,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,"M-02-08","M","N","Dals Ed 2","Dals Ed-Halden_0203",2002,2003,NA,NA,1,NA,list(),"Västra Götaland","Dals-Ed","dals-ed","M-02-08",0.377,1.19,0.39,0.00376,16.33,64.875,NA,3.3,0.234375,0,0,0.234375,0.234375,0,0,0,23,23,23,4,0,0,0,209205,0.911739120346083,229457.084084084,2000,2003,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1750,"M-02-08","M","N","Dals Ed 2","Dals Ed-Halden_0304",2003,2004,"illegal",1,1,NA,c(11.7766507341672, 59.0672177811548),"Västra Götaland","Dals-Ed","dals-ed","M-02-08",0.398,1.19,0.38,0.00164,17.943,59.7788306451613,NA,3.2,0.234375,0,0,0.234375,0.234375,0,0,0,37,37,14,3,1,1,1,217020,0.930086719784871,233333.081081081,2000,2003,3,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1645,"G11-06","M","S","Dals Ed 4","Dals Ed-Halden_0506",2005,2006,NA,NA,0,NA,c(11.5881152366249, 58.65712408331),"Västra Götaland","Tanum","dals-ed","G11-06",0.354,1.22,0.39,0.0044,18.074,64.390625,NA,2.7,0.269531,1,0,0.251953,0.269531,0,0,0,11,11,0,0,1,1,1,225213,0.925509507682923,243339.477477477,2005,2006,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1587,"G11-06","M","N","Dals Ed 4","Dals Ed-Halden_0607",2006,2007,"illegal",NA,0,NA,list(),"Ãstfold","Halden","dals-ed","G11-06",0.379,1.22,0.38,0.0048,18.05,80.8087121212121,NA,2.6,0.269531,0,0,0.251953,0.269531,0,0,0,0,0,0,0,0,0,0,256400,1.04007280358574,246521.204204204,2005,2006,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1512,"G1-08","F","N","Dals Ed 5","Dals Ed-Halden_0708",2007,2008,NA,NA,0,NA,list(),"Ãstfold","Halden","halden","G1-08",0.391,1.22,0.4,0.00291,18.45,57.3208333333333,NA,2.6,0.290039,1,0,0.258545,0.290039,0,0,0,0,0,0,0,0,0,0,277300,1.10350047637439,251291.237237237,2007,2010,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1434,"G1-08","F","N","Dals Ed 5","DalsEd-Halden_0809",2008,2009,NA,NA,0,NA,list(),"Ãstfold","Halden","halden","G1-08",0.4,1.23,0.43,0.00059,18.558,52.489898989899,NA,2.8,0.290039,1,0,0.258545,0.290039,0,0,0,0,0,0,0,0,0,0,296300,1.16536092363274,254255.993993994,2007,2010,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1332,"G1-08","F","N","Dals Ed 5","Dals Ed-Halden_0910",2009,2010,NA,NA,0,NA,list(),"Ãstfold","Halden","halden","G1-08",0.398,1.25,0.49,0.00122,18.665,80.9956206206206,NA,2.9,0.290039,2,0,0.258545,0.290039,0,0,0,0,0,0,0,0,0,0,300600,1.16117817479479,258875,2007,2010,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,"G1-08","F","N","Dals Ed 5","DalsEd-Halden_1011",2010,2011,NA,NA,0,NA,list(),"Ãstfold","Halden","halden","G1-08",0.389,1.21,0.38,0.00362,18.34,82.9141414141414,NA,2.9,0.290039,3,0,0.258545,0.290039,0,0,0,0,0,0,0,0,0,0,310000,1.20438458992542,257392.864864865,2007,2010,3,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1091,"G1-08","F","N","Dals Ed 6","Dals Ed-Eidsberg_1112",2011,2012,NA,NA,0,NA,list(),"Ãstfold","Aremark","aremark","G1-08",0.382,1.28,0.49,0.00148,14.343,80.3888888888889,NA,3.2,0.290039,0,0,0.2524415,0.290039,0,0,0,0,0,0,0,0,0,0,352500,1.36528905483591,258187.084084084,2011,2012,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
962,"G1-08","F","N","Dals Ed 6","Dals Ed-Eidsberg_1213",2012,2013,"censored",NA,0,NA,list(),"Ãstfold","Halden","dals-ed","G1-08",0.403,1.22,0.41,0.00059,19.307,63.3873737373737,66.2,3.3,0.290039,0,0,0.2524415,0.290039,0,0,0,0,0,0,0,0,0,0,339700,1.28121037667586,265139.906906907,2011,2012,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,"G168-16","F","N","Deisjöen 1","Deisjø_1718",2017,2018,NA,NA,0,NA,list(),"Hedmark","Åmot","åmot","G168-16",0.227,1.27,0.19,0.00307,4.89,86.28125,311.2,1.8,0.157578,4,0.00020593,0.237343,0.317108,4,1,1,0,0,0,0,0,0,0,374600,1.25857388565076,297638.465465465,2017,2018,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,"G168-16","F","N","Deisjöen 1","Deisjøen_1819",2018,2019,NA,NA,0,NA,list(),"Hedmark","Åmot","åmot","G168-16",0.234,1.27,0.21,0.0045,4.886,83.4095238095238,225.7,1.8,0.157578,3,0.00023027,0.237343,0.317108,7,4,3,0,0,0,0,0,0,0,389600,1.2935483199724,301187.048048048,2017,2018,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"G168-16","F","N","Deisjöen 2","Deisjøen_1920",2019,2020,"censored",NA,0,NA,list(),"Hedmark","Åmot",NA,"G168-16",0.258,1.17,0.14,5e-04,1.662,87.3792335115864,299,1.8,0.157578,2,0.00031743,0.2315065,0.305435,8,5,1,0,0,0,0,0,0,0,403100,1.32649904695399,303882.615615616,2019,2019,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,"G80-11","F","S","Digerberget","Digerberget_1112",2011,2012,"illegal",NA,0,NA,c(15.4225905635203, 60.8258538086554),"Dalarna","Leksand","leksand","G80-11",0.239,0.9,0.26,5e-04,9.275,82.5364583333333,NA,2.3,0.4104,4,0.00110439,0.3586425,0.4104,4,4,0,25,25,17,1,3,3,1,249939,0.968053847025911,258187.084084084,2011,2011,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,"M-02-09","F","S","Djurskog 1","Djurskog_0203",2002,2003,NA,NA,1,NA,list(),"Värmland","Eda","eda","M-02-09",0.339,1.22,0.32,0.00026,8.763,75.26875,NA,4.6,0.234375,1,6.29e-05,0.2109375,0.234375,0,0,0,0,0,0,0,0,0,0,205655,0.8962678176658,229457.084084084,2002,2004,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1752,"M-02-09","F","S","Djurskog 1","Djurskog_0304",2003,2004,NA,NA,1,NA,list(),"Värmland","Eda","eda","M-02-09",0.342,1.2,0.31,0.00013,8.81,73.5125,NA,4.6,0.234375,0,0,0.2109375,0.234375,0,0,0,0,0,0,0,0,0,0,207411,0.888905246692931,233333.081081081,2002,2004,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1699,"M-02-09","F","S","Djurskog 1","Djurskog_0405",2004,2005,"illegal",1,1,NA,list(),"Värmland","Årjäng","årjäng","M-02-09",0.346,1.21,0.31,0,8.845,78.6302083333333,NA,4.2,0.234375,1,0,0.2109375,0.234375,0,0,0,0,0,0,0,1,1,0,206714,0.867463000689854,238297.195195195,2002,2004,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,"G2-07","F","S","Djurskog 2","Djurskog_0506",2005,2006,"illegal",NA,0,NA,c(11.9208974153891, 59.5802594489178),"Värmland","Årjäng","årjäng","G2-07",0.358,1.21,0.28,0,8.615,77.2070707070707,NA,3.8,0.235352,1,0,0.2524415,0.269531,0,0,0,1,1,1,1,2,2,1,212288,0.872394410478047,243339.477477477,2005,2005,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,"G12-10","F","S","Djurskog 3","Djurskog_1011",2010,2011,NA,NA,0,NA,list(),"Värmland","Årjäng","årjäng","G12-10",0.365,1.24,0.43,0.00189,16.534,82.7849462365591,NA,3.6,0,1,0,0.1380615,0.276123,1,1,1,6,5,0,0,5,3,0,203978,0.792477289947767,257392.864864865,2010,2013,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,"G12-10","F","S","Djurskog 3","Djurskog_1112",2011,2012,NA,NA,0,NA,c(12.1385025845785, 12.092888805883, 59.5646717361188, 59.5789651551575),"Värmland","Årjäng","årjäng","G12-10",0.378,1.17,0.29,0.00161,7.355,80.1935483870968,NA,3.7,0,1,1.1e-07,0.1380615,0.276123,1,1,0,16,10,10,1,7,4,2,203377,0.787711750653514,258187.084084084,2010,2013,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
964,"G12-10","F","S","Djurskog 3","Djurskog_1213",2012,2013,NA,NA,0,NA,c(11.9296155284103, 59.2394858805278),"Värmland","Årjäng","årjäng","G12-10",0.359,1.23,0.29,0.00029,9.015,68.9450431034483,60.4,3.7,0,2,0,0.1380615,0.276123,1,1,0,17,11,1,1,8,5,1,234117,0.882994200047753,265139.906906907,2010,2013,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
822,"G12-10","F","N","Djurskog 3","Djurskog_1314",2013,2014,"illegal",NA,0,NA,list(),"Ãstfold","Rømskog","årjäng","G12-10",0.361,1.24,0.3,0.00092,9.145,79.9462365591398,66,3.2,0,0,0,0.1380615,0.276123,0,0,0,0,0,0,0,0,0,0,356000,1.30953219429027,271852.804804805,2010,2013,3,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,"G30-12","F","S","Draggen 1","Draggen_1112",2011,2012,NA,NA,0,NA,c(13.7164672128395, 60.9048253072592),"Dalarna","Mora","mora","G30-12",0.091,1.08,0.27,0.00585,5.6,83.2559523809524,NA,2.3,0.227051,4,0.002272,0.1135255,0.227051,1,1,0,0,0,0,0,7,2,1,249091,0.964769406973427,258187.084084084,2011,2012,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
966,"G30-12","F","S","Draggen 1","Draggen_1213",2012,2013,NA,NA,0,NA,c(14.4339745822941, 60.860503556576),"Dalarna","Mora","mora","G30-12",0.085,1.02,0.27,0.00714,5.533,81.141975308642,2.4,1.9,0.227051,0,0.00221741,0.1135255,0.227051,1,1,0,0,0,0,0,8,3,1,256815,0.968601833635591,265139.906906907,2011,2012,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,"G30-12","F","S","Draggen 2","Draggen_1314",2013,2014,NA,NA,0,NA,list(),"Dalarna","Rättvik","rättvik","G30-12",0.094,1.07,0.23,0.0042,5.567,80.3277777777778,2.5,2.2,0.227051,0,0.00320426,0.1840515,0.227051,2,2,0,26,3,2,1,14,5,0,244863,0.90071904969241,271852.804804805,2013,2014,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,"G30-12","F","S","Draggen 2","Draggen_1415",2014,2015,"illegal",NA,0,NA,c(15.4678652946394, 61.070761601903),"Dalarna","Rättvik","rättvik","G30-12",0.104,1.13,0.22,0.00362,5.533,77.859375,2.7,2.2,0.227051,1,0.00310336,0.1840515,0.227051,2,2,0,26,2,0,0,15,6,1,246448,0.891417863805794,276467.423423423,2013,2014,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,"G161-17","F","S","Draggen 3","Draggen_1718",2017,2018,"illegal",NA,0,NA,list(),"Dalarna","Orsa","orsa","G161-17",0.108,1.12,0.24,0.00208,5.6,77.6458333333333,2.4,2.4,0.206153,2,0.00237991,0.2187885,0.231424,1,0,0,127,27,18,1,12,0,0,258781,0.86944743380296,297638.465465465,2017,2017,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1214,"G111-10","M","N","Eidskog","Eidskog_1011",2010,2011,"illegal",NA,0,NA,list(),"Hedmark","Eidskog","eidskog","G111-10",0.309,1.79,0.59,0.00179,16.071,84.0052083333333,NA,3.1,0.256958,1,6.95e-06,0.128479,0.256958,0,0,0,0,0,0,0,0,0,0,281200,1.09249337640977,257392.864864865,2010,2010,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,"G133-17","F","S","Finnsjön","Finnsjön_1819",2018,2019,NA,NA,0,NA,list(),"Dalarna","Orsa","orsa","G133-17",0.161,0.96,0.14,0.00066,4.85,82.3181818181818,2.2,2.5,0.067337,1,0.00344803,0.136745,0.206153,1,0,0,127,18,0,0,12,0,0,263325,0.87429058356451,301187.048048048,2018,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"G133-17","F","S","Finnsjön","Finnsjön_1920",2019,2020,"censored",NA,0,NA,list(),"Dalarna","Orsa",NA,"G133-17",0.197,0.82,0.19,0,4.433,84.65625,2,2.5,0.067337,1,0.00335734,0.136745,0.206153,1,0,0,127,18,0,0,12,0,0,265314,0.873080546126398,303882.615615616,2018,2019,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,"G126-15","M","S","Flaten 1","Flaten_1516",2015,2016,NA,NA,0,NA,list(),"Dalarna","Smedjebacken","smedjebacken","G126-15",0.284,1.46,0.36,0.00726,12.583,70.6919191919192,2.5,2.3,0.304016,3,0.00021579,0.2547605,0.304016,1,1,0,4,4,0,0,1,1,0,279946,0.977685426738495,286335.453453453,2015,2016,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,"G126-15","M","S","Flaten 1","Flaten_1617",2016,2017,NA,NA,0,NA,list(),"Dalarna","Smedjebacken","smedjebacken","G126-15",0.274,1.41,0.38,0.00742,12.44,64.61875,2.4,2.2,0.304016,5,6.72e-05,0.2547605,0.304016,1,1,0,4,4,0,0,1,0,0,284711,0.971375602394437,293100.834834835,2015,2016,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,"G49-16","M","S","Flintbäcken","Flintbäcken_1516",2015,2016,NA,NA,0,NA,c(14.9225236504503, 60.2468595032357),"Dalarna","Ludvika","ludvika","G49-16",0.334,1.05,0.22,0.00044,7.6,77.8958333333333,2.4,2.2,0.299316,6,0.00030207,0.257114,0.299316,9,9,4,31,19,2,1,7,4,1,274055,0.95711165590799,286335.453453453,2015,2016,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,"G49-16","M","S","Flintbäcken","Flintbäcken_1617",2016,2017,"illegal",NA,0,NA,list(),"Dalarna","Vansbro","vansbro","G49-16",0.331,1.13,0.22,1e-05,10.75,76.7375,2.1,2.2,0.299316,4,0.00019446,0.257114,0.299316,4,0,0,39,5,0,0,5,0,0,255676,0.872314130882895,293100.834834835,2015,2016,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,"G18-15","M","N","Flisdalen","Flisdalen_1415",2014,2015,NA,NA,0,NA,list(),"Hedmark","Åsnes","åsnes","G18-15",0.18,1.53,0.22,0,8.06,76.8783718317123,259.6,2.3,0.299805,3,0.00030565,0.223301,0.299805,0,0,0,0,0,0,0,0,0,0,335200,1.21243941094146,276467.423423423,2014,2018,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,"G18-15","M","N","Flisdalen","Flisdalen_1516",2015,2016,NA,NA,0,NA,list(),"Hedmark","Åsnes","åsnes","G18-15",0.183,2.02,0.53,0.00106,6.146,72.859375,273.8,2,0.299805,4,0.00023432,0.223301,0.299805,0,0,0,0,0,0,0,0,0,0,349100,1.21919935442696,286335.453453453,2014,2018,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,"G18-15","M","N","Flisdalen","Flisdalen_1617",2016,2017,NA,NA,0,NA,list(),"Hedmark","Åsnes","åsnes","G18-15",0.181,2.08,0.45,0.00044,5.252,78.0838709677419,182.5,1.8,0.299805,4,0.00018192,0.223301,0.299805,0,0,0,0,0,0,0,0,0,0,363900,1.24155224670398,293100.834834835,2014,2018,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,"G18-15","M","N","Flisdalen","Flisdalen_1718",2017,2018,NA,NA,0,NA,list(),"Hedmark","Åsnes","åsnes","G18-15",0.192,1.82,0.36,0,5.217,82.3645833333333,127.5,1.9,0.299805,4,0.00023982,0.223301,0.299805,0,0,0,0,0,0,0,0,0,0,379800,1.27604474578259,297638.465465465,2014,2018,3,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,"G18-15","M","N","Flisdalen","Flisdalen_1819",2018,2019,NA,NA,0,NA,list(),"Hedmark","Åsnes","åsnes","G18-15",0.188,1.93,0.36,0,5.152,83.7760416666667,135.3,2,0.299805,4,0.00026972,0.223301,0.299805,0,0,0,0,0,0,0,0,0,0,390700,1.29720053545487,301187.048048048,2014,2018,4,4,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,"G55-16","M","S","Forshaga  3","Forshaga_1516",2015,2016,NA,NA,0,NA,list(),"Värmland","Forshaga","forshaga","G55-16",0.304,1.25,0.56,0.0125,47.3,58.8978494623656,1.8,1.9,0.214912,4,1e-08,0.2672615,0.319611,2,2,2,2,2,0,0,2,1,0,279686,0.976777400865819,286335.453453453,2015,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
